"id","time","styleNum","style","trueSig","datVer","pval","attemptNum","firstTry","correct","guessSig","sense","spec","qNameCoursera"
59," Fri 15 Mar 2013  6:31 AM ",4,"n200",FALSE,"2",0.334,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-26"
59," Fri 15 Mar 2013  6:31 AM ",5,"bestFit",TRUE,"2",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-31"
59," Fri 15 Mar 2013  6:31 AM ",6,"axesScale",TRUE,"2",0.023,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-41"
59," Fri 15 Mar 2013  6:31 AM ",7,"axesLabel",TRUE,"4",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-53"
59," Fri 15 Mar 2013  6:31 AM ",8,"outlier",NA,NA,NA,1,NA,NA,NA,NA,NA,NA
59," Fri 15 Mar 2013  6:31 AM ",9,"lowess",TRUE,"1",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-70"
60," Mon 25 Mar 2013  8:13 PM ",1,"n35",FALSE,"2",0.343,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-6"
60," Mon 25 Mar 2013  8:13 PM ",2,"n100ref",TRUE,"2",0.025,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-11"
60," Mon 25 Mar 2013  8:13 PM ",3,"n100ref",FALSE,"3",0.34,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-17"
60," Mon 25 Mar 2013  8:13 PM ",4,"n200",TRUE,"1",0.023,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-20"
60," Mon 25 Mar 2013  8:13 PM ",5,"bestFit",FALSE,"5",0.336,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-39"
60," Mon 25 Mar 2013  8:13 PM ",6,"axesScale",FALSE,"2",0.348,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-46"
60," Mon 25 Mar 2013  8:13 PM ",7,"axesLabel",TRUE,"1",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-50"
60," Mon 25 Mar 2013  8:13 PM ",8,"outlier",FALSE,"1",0.397,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-65"
60," Mon 25 Mar 2013  8:13 PM ",9,"lowess",FALSE,"5",0.339,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-79"
61," Fri 15 Mar 2013 12:15 AM ",1,"n35",FALSE,"4",0.332,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-8"
61," Fri 15 Mar 2013 12:15 AM ",2,"n100ref",TRUE,"5",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-14"
61," Fri 15 Mar 2013 12:15 AM ",3,"n100ref",FALSE,"2",0.334,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-16"
61," Fri 15 Mar 2013 12:15 AM ",4,"n200",TRUE,"4",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-23"
61," Fri 15 Mar 2013 12:15 AM ",5,"bestFit",FALSE,"4",0.333,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-38"
61," Fri 15 Mar 2013 12:15 AM ",6,"axesScale",TRUE,"3",0.023,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-42"
61," Fri 15 Mar 2013 12:15 AM ",7,"axesLabel",FALSE,"2",0.33,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-56"
61," Fri 15 Mar 2013 12:15 AM ",8,"outlier",FALSE,"2",0.381,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-66"
61," Fri 15 Mar 2013 12:15 AM ",9,"lowess",FALSE,"5",0.339,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-79"
62," Sun 17 Mar 2013  3:58 PM ",1,"n35",FALSE,"5",0.339,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-9"
62," Sun 17 Mar 2013  3:58 PM ",2,"n100ref",TRUE,"2",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-11"
62," Sun 17 Mar 2013  3:58 PM ",3,"n100ref",FALSE,"5",0.33,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-19"
62," Sun 17 Mar 2013  3:58 PM ",4,"n200",TRUE,"1",0.023,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-20"
62," Sun 17 Mar 2013  3:58 PM ",5,"bestFit",TRUE,"1",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-30"
62," Sun 17 Mar 2013  3:58 PM ",6,"axesScale",FALSE,"3",0.345,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-47"
62," Sun 17 Mar 2013  3:58 PM ",7,"axesLabel",TRUE,"3",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-52"
62," Sun 17 Mar 2013  3:58 PM ",8,"outlier",TRUE,"2",0.003,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-61"
62," Sun 17 Mar 2013  3:58 PM ",9,"lowess",TRUE,"5",0.025,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-74"
63," Wed 13 Mar 2013 10:08 AM ",1,"n35",TRUE,"3",0.023,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-2"
63," Wed 13 Mar 2013 10:08 AM ",2,"n100ref",TRUE,"1",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-10"
63," Wed 13 Mar 2013 10:08 AM ",3,"n100ref",FALSE,NA,NA,1,NA,NA,NA,NA,NA,NA
63," Wed 13 Mar 2013 10:08 AM ",4,"n200",NA,NA,NA,1,NA,NA,NA,NA,NA,NA
63," Wed 13 Mar 2013 10:08 AM ",5,"bestFit",NA,NA,NA,1,NA,NA,NA,NA,NA,NA
63," Wed 13 Mar 2013 10:08 AM ",6,"axesScale",NA,NA,NA,1,NA,NA,NA,NA,NA,NA
63," Wed 13 Mar 2013 10:08 AM ",7,"axesLabel",NA,NA,NA,1,NA,NA,NA,NA,NA,NA
63," Wed 13 Mar 2013 10:08 AM ",8,"outlier",NA,NA,NA,1,NA,NA,NA,NA,NA,NA
63," Wed 13 Mar 2013 10:08 AM ",9,"lowess",NA,NA,NA,1,NA,NA,NA,NA,NA,NA
64," Sat 16 Mar 2013  1:59 AM ",1,"n35",FALSE,"1",0.332,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-5"
64," Sat 16 Mar 2013  1:59 AM ",2,"n100ref",TRUE,"2",0.025,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-11"
64," Sat 16 Mar 2013  1:59 AM ",3,"n100ref",FALSE,"1",0.33,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-15"
64," Sat 16 Mar 2013  1:59 AM ",4,"n200",FALSE,"1",0.331,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-25"
64," Sat 16 Mar 2013  1:59 AM ",5,"bestFit",FALSE,"1",0.345,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-35"
64," Sat 16 Mar 2013  1:59 AM ",6,"axesScale",TRUE,"5",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-44"
64," Sat 16 Mar 2013  1:59 AM ",7,"axesLabel",TRUE,"2",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-51"
64," Sat 16 Mar 2013  1:59 AM ",8,"outlier",TRUE,"1",0.003,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-60"
64," Sat 16 Mar 2013  1:59 AM ",9,"lowess",FALSE,"1",0.343,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-75"
65," Sun 17 Mar 2013  8:50 AM ",1,"n35",FALSE,"5",0.339,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-9"
65," Sun 17 Mar 2013  8:50 AM ",2,"n100ref",TRUE,"2",0.025,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-11"
65," Sun 17 Mar 2013  8:50 AM ",3,"n100ref",FALSE,"2",0.334,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-16"
65," Sun 17 Mar 2013  8:50 AM ",4,"n200",TRUE,"1",0.023,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-20"
65," Sun 17 Mar 2013  8:50 AM ",5,"bestFit",FALSE,"1",0.345,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-35"
65," Sun 17 Mar 2013  8:50 AM ",6,"axesScale",FALSE,"1",0.345,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-45"
65," Sun 17 Mar 2013  8:50 AM ",7,"axesLabel",TRUE,"4",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-53"
65," Sun 17 Mar 2013  8:50 AM ",8,"outlier",FALSE,"3",0.387,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-67"
65," Sun 17 Mar 2013  8:50 AM ",9,"lowess",FALSE,"3",0.341,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-77"
66," Wed 13 Mar 2013  1:19 PM ",1,"n35",TRUE,"4",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-3"
66," Wed 13 Mar 2013  1:19 PM ",2,"n100ref",TRUE,"5",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-14"
66," Wed 13 Mar 2013  1:19 PM ",3,"n100ref",FALSE,"2",0.334,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-16"
66," Wed 13 Mar 2013  1:19 PM ",4,"n200",TRUE,"3",0.023,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-22"
66," Wed 13 Mar 2013  1:19 PM ",5,"bestFit",TRUE,"1",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-30"
66," Wed 13 Mar 2013  1:19 PM ",6,"axesScale",TRUE,"4",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-43"
66," Wed 13 Mar 2013  1:19 PM ",7,"axesLabel",TRUE,"3",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-52"
66," Wed 13 Mar 2013  1:19 PM ",8,"outlier",TRUE,"3",0.004,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-62"
66," Wed 13 Mar 2013  1:19 PM ",9,"lowess",FALSE,"3",0.341,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-77"
67," Sat 16 Mar 2013  6:18 PM ",1,"n35",FALSE,"2",0.343,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-6"
67," Sat 16 Mar 2013  6:18 PM ",2,"n100ref",TRUE,"1",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-10"
67," Sat 16 Mar 2013  6:18 PM ",3,"n100ref",FALSE,"3",0.34,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-17"
67," Sat 16 Mar 2013  6:18 PM ",4,"n200",FALSE,"1",0.331,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-25"
67," Sat 16 Mar 2013  6:18 PM ",5,"bestFit",TRUE,"2",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-31"
67," Sat 16 Mar 2013  6:18 PM ",6,"axesScale",FALSE,"5",0.332,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-49"
67," Sat 16 Mar 2013  6:18 PM ",7,"axesLabel",TRUE,"4",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-53"
67," Sat 16 Mar 2013  6:18 PM ",8,"outlier",FALSE,"3",0.387,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-67"
67," Sat 16 Mar 2013  6:18 PM ",9,"lowess",FALSE,"3",0.341,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-77"
68," Fri 15 Mar 2013  9:05 PM ",1,"n35",FALSE,"3",0.343,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-7"
68," Fri 15 Mar 2013  9:05 PM ",2,"n100ref",TRUE,"3",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-12"
68," Fri 15 Mar 2013  9:05 PM ",3,"n100ref",FALSE,"4",0.341,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-18"
68," Fri 15 Mar 2013  9:05 PM ",4,"n200",TRUE,"1",0.023,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-20"
68," Fri 15 Mar 2013  9:05 PM ",5,"bestFit",TRUE,"5",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-34"
68," Fri 15 Mar 2013  9:05 PM ",6,"axesScale",TRUE,"4",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-43"
68," Fri 15 Mar 2013  9:05 PM ",7,"axesLabel",FALSE,"5",0.338,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-59"
68," Fri 15 Mar 2013  9:05 PM ",8,"outlier",FALSE,"2",0.381,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-66"
68," Fri 15 Mar 2013  9:05 PM ",9,"lowess",TRUE,"2",0.023,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-71"
69," Sat 16 Mar 2013 11:29 PM ",1,"n35",FALSE,"5",0.339,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-9"
69," Sat 16 Mar 2013 11:29 PM ",2,"n100ref",TRUE,"2",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-11"
69," Sat 16 Mar 2013 11:29 PM ",3,"n100ref",FALSE,"1",0.33,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-15"
69," Sat 16 Mar 2013 11:29 PM ",4,"n200",FALSE,"5",0.341,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-29"
69," Sat 16 Mar 2013 11:29 PM ",5,"bestFit",TRUE,"2",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-31"
69," Sat 16 Mar 2013 11:29 PM ",6,"axesScale",FALSE,"3",0.345,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-47"
69," Sat 16 Mar 2013 11:29 PM ",7,"axesLabel",FALSE,"3",0.344,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-57"
69," Sat 16 Mar 2013 11:29 PM ",8,"outlier",TRUE,"3",0.004,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-62"
69," Sat 16 Mar 2013 11:29 PM ",9,"lowess",FALSE,"2",0.331,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-76"
70," Thu 14 Mar 2013  7:27 AM ",1,"n35",TRUE,"2",0.023,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-1"
70," Thu 14 Mar 2013  7:27 AM ",2,"n100ref",TRUE,"2",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-11"
70," Thu 14 Mar 2013  7:27 AM ",3,"n100ref",FALSE,"5",0.33,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-19"
70," Thu 14 Mar 2013  7:27 AM ",4,"n200",TRUE,"4",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-23"
70," Thu 14 Mar 2013  7:27 AM ",5,"bestFit",TRUE,"2",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-31"
70," Thu 14 Mar 2013  7:27 AM ",6,"axesScale",FALSE,"2",0.348,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-46"
70," Thu 14 Mar 2013  7:27 AM ",7,"axesLabel",FALSE,"2",0.33,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-56"
70," Thu 14 Mar 2013  7:27 AM ",8,"outlier",FALSE,"1",0.397,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-65"
70," Thu 14 Mar 2013  7:27 AM ",9,"lowess",FALSE,"3",0.341,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-77"
71," Wed 13 Mar 2013  4:24 AM ",1,"n35",TRUE,"4",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-3"
71," Wed 13 Mar 2013  4:24 AM ",2,"n100ref",TRUE,"4",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-13"
71," Wed 13 Mar 2013  4:24 AM ",3,"n100ref",FALSE,"1",0.33,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-15"
71," Wed 13 Mar 2013  4:24 AM ",4,"n200",TRUE,"1",0.023,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-20"
71," Wed 13 Mar 2013  4:24 AM ",5,"bestFit",TRUE,"1",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-30"
71," Wed 13 Mar 2013  4:24 AM ",6,"axesScale",FALSE,"1",0.345,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-45"
71," Wed 13 Mar 2013  4:24 AM ",7,"axesLabel",TRUE,"3",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-52"
71," Wed 13 Mar 2013  4:24 AM ",8,"outlier",TRUE,"5",0.003,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-64"
71," Wed 13 Mar 2013  4:24 AM ",9,"lowess",FALSE,"5",0.339,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-79"
72," Thu 14 Mar 2013  1:52 PM ",1,"n35",FALSE,"2",0.343,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-6"
72," Thu 14 Mar 2013  1:52 PM ",2,"n100ref",TRUE,"1",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-10"
72," Thu 14 Mar 2013  1:52 PM ",3,"n100ref",FALSE,"1",0.33,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-15"
72," Thu 14 Mar 2013  1:52 PM ",4,"n200",TRUE,"2",0.023,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-21"
72," Thu 14 Mar 2013  1:52 PM ",5,"bestFit",FALSE,"2",0.339,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-36"
72," Thu 14 Mar 2013  1:52 PM ",6,"axesScale",FALSE,"3",0.345,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-47"
72," Thu 14 Mar 2013  1:52 PM ",7,"axesLabel",TRUE,"5",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-54"
72," Thu 14 Mar 2013  1:52 PM ",8,"outlier",TRUE,"1",0.003,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-60"
72," Thu 14 Mar 2013  1:52 PM ",9,"lowess",FALSE,"3",0.341,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-77"
73," Sun 24 Mar 2013 12:40 AM ",1,"n35",TRUE,"5",0.023,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-4"
73," Sun 24 Mar 2013 12:40 AM ",2,"n100ref",TRUE,"4",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-13"
73," Sun 24 Mar 2013 12:40 AM ",3,"n100ref",FALSE,"3",0.34,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-17"
73," Sun 24 Mar 2013 12:40 AM ",4,"n200",TRUE,"3",0.023,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-22"
73," Sun 24 Mar 2013 12:40 AM ",5,"bestFit",TRUE,"3",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-32"
73," Sun 24 Mar 2013 12:40 AM ",6,"axesScale",TRUE,"2",0.023,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-41"
73," Sun 24 Mar 2013 12:40 AM ",7,"axesLabel",FALSE,"4",0.335,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-58"
73," Sun 24 Mar 2013 12:40 AM ",8,"outlier",FALSE,"3",0.387,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-67"
73," Sun 24 Mar 2013 12:40 AM ",9,"lowess",TRUE,"3",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-72"
74," Wed 13 Mar 2013  1:28 PM ",1,"n35",TRUE,"5",0.023,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-4"
74," Wed 13 Mar 2013  1:28 PM ",2,"n100ref",TRUE,"3",0.025,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-12"
74," Wed 13 Mar 2013  1:28 PM ",3,"n100ref",FALSE,"5",0.33,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-19"
74," Wed 13 Mar 2013  1:28 PM ",4,"n200",FALSE,"3",0.342,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-27"
74," Wed 13 Mar 2013  1:28 PM ",5,"bestFit",FALSE,"3",0.337,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-37"
74," Wed 13 Mar 2013  1:28 PM ",6,"axesScale",TRUE,"5",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-44"
74," Wed 13 Mar 2013  1:28 PM ",7,"axesLabel",TRUE,"1",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-50"
74," Wed 13 Mar 2013  1:28 PM ",8,"outlier",FALSE,"5",0.369,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-69"
74," Wed 13 Mar 2013  1:28 PM ",9,"lowess",FALSE,"5",0.339,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-79"
75," Fri 15 Mar 2013  7:56 PM ",1,"n35",FALSE,"5",0.339,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-9"
75," Fri 15 Mar 2013  7:56 PM ",2,"n100ref",TRUE,"5",0.025,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-14"
75," Fri 15 Mar 2013  7:56 PM ",3,"n100ref",FALSE,"3",0.34,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-17"
75," Fri 15 Mar 2013  7:56 PM ",4,"n200",TRUE,"4",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-23"
75," Fri 15 Mar 2013  7:56 PM ",5,"bestFit",FALSE,"4",0.333,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-38"
75," Fri 15 Mar 2013  7:56 PM ",6,"axesScale",TRUE,"3",0.023,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-42"
75," Fri 15 Mar 2013  7:56 PM ",7,"axesLabel",TRUE,"2",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-51"
75," Fri 15 Mar 2013  7:56 PM ",8,"outlier",TRUE,"2",0.003,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-61"
75," Fri 15 Mar 2013  7:56 PM ",9,"lowess",TRUE,"4",0.023,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-73"
76," Sun 17 Mar 2013  8:19 PM ",1,"n35",FALSE,"1",0.332,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-5"
76," Sun 17 Mar 2013  8:19 PM ",2,"n100ref",TRUE,"2",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-11"
76," Sun 17 Mar 2013  8:19 PM ",3,"n100ref",FALSE,"4",0.341,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-18"
76," Sun 17 Mar 2013  8:19 PM ",4,"n200",TRUE,"4",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-23"
76," Sun 17 Mar 2013  8:19 PM ",5,"bestFit",TRUE,"1",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-30"
76," Sun 17 Mar 2013  8:19 PM ",6,"axesScale",TRUE,"1",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-40"
76," Sun 17 Mar 2013  8:19 PM ",7,"axesLabel",TRUE,"3",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-52"
76," Sun 17 Mar 2013  8:19 PM ",8,"outlier",FALSE,"3",0.387,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-67"
76," Sun 17 Mar 2013  8:19 PM ",9,"lowess",FALSE,"3",0.341,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-77"
77," Sun 17 Mar 2013  2:16 PM ",1,"n35",FALSE,"4",0.332,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-8"
77," Sun 17 Mar 2013  2:16 PM ",2,"n100ref",TRUE,"5",0.025,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-14"
77," Sun 17 Mar 2013  2:16 PM ",3,"n100ref",FALSE,"5",0.33,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-19"
77," Sun 17 Mar 2013  2:16 PM ",4,"n200",TRUE,"3",0.023,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-22"
77," Sun 17 Mar 2013  2:16 PM ",5,"bestFit",TRUE,"2",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-31"
77," Sun 17 Mar 2013  2:16 PM ",6,"axesScale",TRUE,"2",0.023,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-41"
77," Sun 17 Mar 2013  2:16 PM ",7,"axesLabel",FALSE,"4",0.335,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-58"
77," Sun 17 Mar 2013  2:16 PM ",8,"outlier",TRUE,"4",0.003,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-63"
77," Sun 17 Mar 2013  2:16 PM ",9,"lowess",FALSE,"3",0.341,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-77"
78," Wed 13 Mar 2013 10:43 AM ",1,"n35",TRUE,"4",0.024,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-3"
78," Wed 13 Mar 2013 10:43 AM ",2,"n100ref",TRUE,"5",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-14"
78," Wed 13 Mar 2013 10:43 AM ",3,"n100ref",FALSE,"3",0.34,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-17"
78," Wed 13 Mar 2013 10:43 AM ",4,"n200",TRUE,"2",0.023,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-21"
78," Wed 13 Mar 2013 10:43 AM ",5,"bestFit",FALSE,"2",0.339,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-36"
78," Wed 13 Mar 2013 10:43 AM ",6,"axesScale",FALSE,"2",0.348,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-46"
78," Wed 13 Mar 2013 10:43 AM ",7,"axesLabel",FALSE,"1",0.331,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-55"
78," Wed 13 Mar 2013 10:43 AM ",8,"outlier",TRUE,"1",0.003,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-60"
78," Wed 13 Mar 2013 10:43 AM ",9,"lowess",FALSE,"2",0.331,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-76"
79," Wed 13 Mar 2013 12:03 PM ",1,"n35",FALSE,"4",0.332,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-8"
79," Wed 13 Mar 2013 12:03 PM ",2,"n100ref",TRUE,"2",0.025,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-11"
79," Wed 13 Mar 2013 12:03 PM ",3,"n100ref",FALSE,"1",0.33,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-15"
79," Wed 13 Mar 2013 12:03 PM ",4,"n200",FALSE,"2",0.334,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-26"
79," Wed 13 Mar 2013 12:03 PM ",5,"bestFit",TRUE,"5",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-34"
79," Wed 13 Mar 2013 12:03 PM ",6,"axesScale",FALSE,"5",0.332,1,TRUE,FALSE,TRUE,NA,FALSE,"Q-49"
79," Wed 13 Mar 2013 12:03 PM ",7,"axesLabel",FALSE,"1",0.331,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-55"
79," Wed 13 Mar 2013 12:03 PM ",8,"outlier",FALSE,"2",0.381,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-66"
79," Wed 13 Mar 2013 12:03 PM ",9,"lowess",TRUE,"3",0.024,1,TRUE,TRUE,TRUE,TRUE,NA,"Q-72"
80," Tue 19 Mar 2013 12:38 PM ",1,"n35",FALSE,"3",0.343,1,TRUE,TRUE,FALSE,NA,TRUE,"Q-7"
80," Tue 19 Mar 2013 12:38 PM ",2,"n100ref",TRUE,"5",0.025,1,TRUE,FALSE,FALSE,FALSE,NA,"Q-14"
